,origin_name,color,residue,turbidity,label
122,IMG_20211028_211022_1,0,0,0,0
123,IMG_20211102_175824,0,0,0,0
124,IMG_20211102_175824_1,0,0,0,0
125,IMG_20211102_204450_1,0,2,0,0
126,IMG_20211102_222137_1,0,2,0,0
127,IMG_20211114_214545,0,0,0,0
128,IMG_20211114_221530,0,2,0,0
129,IMG_20211114_224117,0,2,0,0
130,IMG_20211114_231046,0,2,0,0
131,IMG_20211118_174146,0,0,0,0
132,IMG_20211118_174146_1,0,0,0,0
133,IMG_20211118_185117,0,0,0,0
134,IMG_20211118_185117_1,0,0,0,0
135,IMG_20211118_234151,0,0,0,0
136,IMG_20211118_234151_1,0,0,0,0
137,IMG_20211119_003148,0,0,0,0
138,IMG_20211119_003148_1,0,0,0,0
139,IMG_20211119_113329,0,0,0,0
140,IMG_20211119_113329_1,0,0,0,0
141,IMG_20211119_113335,0,0,0,0
142,IMG_20211119_113335_1,0,0,0,0
143,IMG_20211121_201626,0,0,0,0
144,IMG_20211129_102404,0,1,0,0
145,IMG_20211129_102404_1,0,1,0,0
146,IMG_20211130_204940,0,0,0,0
147,IMG_20211130_224455,0,0,0,0
148,IMG_20211201_010428,0,0,0,0
149,IMG_20211201_012551,0,0,0,0
150,IMG_20211216_140637,0,0,0,0
151,IMG_20211216_140637_1,0,0,0,0
152,IMG_20211230_210230,0,0,0,0
153,IMG_20211230_210230_1,0,0,0,0
154,IMG_20220103_223105,0,0,0,0
155,IMG_20220103_223105_1,0,0,0,0
156,IMG_20220103_223418,0,0,0,0
157,IMG_20220103_225915,0,0,0,0
158,IMG_20220103_232856,0,0,0,0
159,IMG_20220104_002907,0,1,0,0
160,IMG_20220104_020427,0,0,0,0
161,IMG_20220113_201347,0,1,0,0
162,IMG_20220202_170453,0,1,0,0
163,IMG_20220202_170453_1,0,1,0,0
164,IMG_20220215_125338,0,0,0,0
165,IMG_20220222_202546,0,0,0,0
166,IMG_20220222_202546_1,0,0,0,0
167,IMG_20220404_213645,0,0,0,0
168,IMG_20220411_200656,0,0,0,0
169,IMG_20220425_220134,0,0,0,0
170,IMG_20220425_220134_1,0,0,0,0
171,IMG_20220425_230440,0,0,0,0
172,IMG_20220425_230440_1,0,0,0,0
173,IMG_20220427_171220,0,0,0,0
174,PANO_20200726_193219,0,0,0,0
175,1078694876-1,1,1,0,0
176,IMG_20190722_211900,1,1,0,1
177,IMG_20190808_212355,1,0,0,0
178,IMG_20190808_220807,1,0,0,0
179,IMG_20190808_220818,1,0,0,0
180,IMG_20190809_010908,1,0,0,0
181,IMG_20190902_181733,1,0,0,0
182,IMG_20190923_220718,1,1,0,0
183,IMG_20190924_000158,1,0,0,0
184,IMG_20191001_232608,1,0,0,0
185,IMG_20191001_232608_1,1,0,0,0
186,IMG_20191120_063112,1,0,0,0
187,IMG_20191126_210515,1,2,0,0
188,IMG_20191126_210515_1,1,2,0,0
189,IMG_20191126_210554,1,2,0,0
190,IMG_20191126_210554_1,1,2,0,0
191,IMG_20191201_052138,1,0,0,0
192,IMG_20191201_052138_1,1,0,0,0
193,IMG_20191216_205353,1,0,0,0
194,IMG_20191216_205400,1,0,0,0
195,IMG_20191216_211836,1,0,0,0
196,IMG_20191216_211840,1,0,0,0
197,IMG_20191216_215917,1,0,0,0
198,IMG_20191216_215922,1,0,0,0
199,IMG_20200206_080859,1,0,0,0
200,IMG_20200206_090546,1,0,0,0
201,IMG_20200419_233830,1,2,0,0
202,IMG_20200505_204102,1,0,0,0
203,IMG_20200505_204102_1,1,0,0,0
204,IMG_20200505_204108,1,0,0,0
205,IMG_20200505_204108_1,1,0,0,0
206,IMG_20200508_072821,1,1,0,0
207,IMG_20200508_072821_1,1,1,0,0
208,IMG_20200601_203647,1,0,0,0
209,IMG_20201123_054809,1,0,1,0
210,IMG_20201123_162613_1,1,0,0,0
211,IMG_20201128_201727,1,0,0,0
212,IMG_20201128_201727_1,1,0,0,0
213,IMG_20201201_014656,1,2,0,0
214,IMG_20201201_014656_1,1,2,0,0
215,IMG_20201201_025737,1,2,0,0
216,IMG_20201201_025737_1,1,2,0,0
217,IMG_20201210_212742,1,1,0,0
218,IMG_20201210_221253,1,1,0,0
219,IMG_20210114_185355,1,2,0,0
220,IMG_20210114_204026,1,2,0,0
221,IMG_20210119_170037,1,2,0,0
222,IMG_20210301_211526,1,1,0,0
223,IMG_20210301_211526_1,1,1,0,0
224,IMG_20210301_220757,1,1,0,0
225,IMG_20210301_220757_1,1,1,0,0
226,IMG_20210321_194133,1,0,1,0
227,IMG_20210321_194133_1,1,0,1,0
228,IMG_20210408_180455,1,1,0,0
229,IMG_20210408_180455_1,1,1,0,0
230,IMG_20210415_150214,1,2,0,0
231,IMG_20210415_150214_1,1,2,0,0
232,IMG_20210429_010001,1,2,1,0
233,IMG_20210429_010001_1,1,2,0,0
234,IMG_20210503_173624,1,1,0,0
235,IMG_20210503_173624_1,1,1,0,0
236,IMG_20210503_191139,1,1,0,0
237,IMG_20210503_191139_1,1,1,0,0
238,IMG_20210517_221001,1,0,0,0
239,IMG_20210603_123135,1,1,0,0
240,IMG_20210610_202143,1,2,0,0
241,IMG_20210610_202143_1,1,2,0,0
242,IMG_20210610_202147_1,1,2,0,0
243,IMG_20210705_183939,1,0,0,0
244,IMG_20210705_212043,1,0,0,0
245,IMG_20210705_221735,1,1,0,0
246,IMG_20210708_190005,1,2,0,0
247,IMG_20210708_190005_1,1,2,0,0
248,IMG_20210723_000417,1,0,1,0
249,IMG_20210726_205547,1,1,0,0
250,IMG_20210729_192817,1,2,0,0
251,IMG_20210829_170351,1,1,0,0
252,IMG_20210829_170351_1,1,1,0,0
253,IMG_20210829_175036,1,1,0,0
254,IMG_20210829_175036_1,1,1,0,0
255,IMG_20210829_180512,1,2,0,0
256,IMG_20210829_180512_1,1,2,0,0
257,IMG_20210830_194305,1,2,0,0
258,IMG_20210830_194305_1,1,0,0,0
259,IMG_20210901_025331_1,1,2,0,0
260,IMG_20210916_060302,1,1,0,0
261,IMG_20210927_184429,1,2,0,0
262,IMG_20210927_184429_1,1,2,0,0
263,IMG_20210928_194639,1,1,0,0
264,IMG_20211006_224706,1,1,0,0
265,IMG_20211006_224706_1,1,1,0,0
266,IMG_20211014_184800,1,0,0,0
267,IMG_20211014_195119,1,0,0,0
268,IMG_20211014_201928,1,0,0,0
269,IMG_20211025_203959,1,2,0,0
270,IMG_20211026_000748,1,1,0,0
271,IMG_20211102_204450,1,2,0,0
272,IMG_20211109_233117,1,2,0,0
273,IMG_20211109_233117_1,1,2,0,0
274,IMG_20211119_010755_1,1,0,0,0
275,IMG_20211119_011129,1,2,0,0
276,IMG_20211119_011129_1,1,2,0,0
277,IMG_20211119_011457,1,1,0,0
278,IMG_20211119_011457_1,1,1,0,0
279,IMG_20211119_012144,1,2,0,0
280,IMG_20211119_012144_1,1,1,0,0
281,IMG_20211125_202855,1,0,0,0
282,IMG_20211130_232637,1,2,0,0
283,IMG_20211201_000133,1,2,0,0
284,IMG_20211219_181138,1,0,0,0
285,IMG_20211230_215128,1,1,0,0
286,IMG_20211230_215128_1,1,1,0,0
287,IMG_20220103_235241,1,1,0,0
288,IMG_20220104_055649,1,1,0,0
289,IMG_20220104_064226,1,1,0,0
290,IMG_20220110_203333,1,1,0,0
291,IMG_20220112_122817,1,0,0,0
292,IMG_20220112_122817_1,1,0,0,0
293,IMG_20220112_132824,1,2,0,0
294,IMG_20220112_132824_1,1,2,0,0
295,IMG_20220113_225430,1,1,0,0
296,IMG_20220114_002107,1,1,0,0
297,IMG_20220114_011521,1,1,0,0
298,IMG_20220114_090341,1,1,0,0
299,IMG_20220202_161159,1,1,0,0
300,IMG_20220202_161159_1,1,1,0,0
301,IMG_20220202_163242,1,1,0,0
302,IMG_20220202_163242_1,1,1,0,0
303,IMG_20220202_210734,1,1,0,0
304,IMG_20220202_210734_1,1,1,0,0
305,IMG_20220207_204722,1,1,0,0
306,IMG_20220214_181812,1,1,0,0
307,IMG_20220221_212615,1,0,0,0
308,IMG_20220221_212615_1,1,0,0,0
309,IMG_20220222_205343,1,1,0,0
310,IMG_20220222_205343_1,1,1,0,0
311,IMG_20220222_213723,1,1,0,0
312,IMG_20220222_213723_1,1,1,0,0
313,IMG_20220315_224613,1,1,0,0
314,IMG_20220315_235219,1,1,0,0
315,IMG_20220316_021347,1,2,0,0
316,IMG_20220322_053627,1,2,0,0
317,IMG_20220322_053627_1,1,2,0,0
318,IMG_20220404_215933,1,1,0,0
319,IMG_20220404_232915,1,1,0,0
320,IMG_20220411_205224,1,0,0,0
321,IMG_20220411_212504,1,0,0,0
322,IMG_20220426_034108,1,1,0,0
323,IMG_20220426_034108_1,1,1,0,0
324,IMG_20220426_040144,1,1,0,0
325,IMG_20220426_040144_1,1,1,0,0
326,IMG_20220427_192805,1,1,0,0
327,tmp_1571142043756,1,1,0,0
328,tmp_1575900337088,1,1,0,0
329,tmp_1575906880713,1,1,0,0
330,tmp_1621276119837,1,2,0,0
331,tmp_1635657899720,1,2,0,0
332,1049981845-1,2,2,1,2
333,1057689063-1,2,2,1,2
334,1103938371-1,2,2,1,2
335,1238466066-1,2,2,1,2
336,124902603-1,2,2,1,2
337,1301363183-1,2,2,1,2
338,1486516280-1,2,2,1,2
339,1589028361-1,2,2,0,1
340,1690455806-1,2,2,1,2
341,1956093833-1,2,2,1,2
342,2046329140-1,2,0,0,0
343,379372247-1,2,2,1,2
344,483339351-1,2,1,1,1
345,639783697-1,2,2,1,2
346,764302802-1,2,2,1,2
347,775896744-1,2,1,1,2
348,83644798-1,2,1,0,1
349,870976573-1,2,2,1,2
350,IMG_20190708_223337,2,1,0,1
351,IMG_20190708_223340,2,1,0,1
352,IMG_20190902_155248,2,2,1,2
353,IMG_20190916_221313,2,1,1,2
354,IMG_20190916_232140,2,1,0,1
355,IMG_20190919_155644,2,1,0,1
356,IMG_20190930_225123,2,1,0,1
357,IMG_20191013_202846,2,1,1,1
358,IMG_20191104_211308,2,1,1,1
359,IMG_20191106_042340,2,1,1,1
360,IMG_20191106_042340_1,2,1,1,1
361,IMG_20191106_042341,2,1,1,1
362,IMG_20191106_042341_1,2,1,1,1
363,IMG_20191106_072121,2,1,1,1
364,IMG_20191106_072121_1,2,1,1,1
365,IMG_20191121_215742,2,1,1,1
366,IMG_20191123_105801,2,2,1,1
367,IMG_20191123_105829,2,2,1,1
368,IMG_20191123_105829_1,2,1,1,1
369,IMG_20191123_105920,2,1,1,1
370,IMG_20191123_105920_1,2,1,1,1
371,IMG_20191210_172320,2,1,1,1
372,IMG_20191210_172320_1,2,1,1,1
373,IMG_20191210_172324,2,1,1,1
374,IMG_20191210_172324_1,2,1,1,1
375,IMG_20191212_185630,2,2,1,1
376,IMG_20191212_185630_1,2,2,1,1
377,IMG_20191212_195650,2,2,1,2
378,IMG_20191212_195650_1,2,2,1,2
379,IMG_20191216_222621,2,1,1,1
380,IMG_20191216_222624,2,1,1,1
381,IMG_20191217_185216,2,2,0,1
382,IMG_20191217_185216_1,2,2,0,1
383,IMG_20191223_211233,2,1,0,1
384,IMG_20191223_211233_1,2,1,1,1
385,IMG_20191226_203911,2,2,1,2
386,IMG_20200105_212416,2,2,1,1
387,IMG_20200107_224654,2,1,0,1
388,IMG_20200107_224654_1,2,1,0,1
389,IMG_20200109_161559,2,1,1,1
390,IMG_20200109_161559_1,2,1,1,1
391,IMG_20200211_003745,2,1,0,1
392,IMG_20200213_230426,2,1,1,1
393,IMG_20200213_230426_1,2,1,1,1
394,IMG_20200316_190135,2,2,1,2
395,IMG_20200316_201253,2,2,1,2
396,IMG_20200316_201303,2,2,1,2
397,IMG_20200319_165937,2,2,1,2
398,IMG_20200326_191344,2,1,0,1
399,IMG_20200326_191344_1,2,1,0,1
400,IMG_20200326_195840,2,1,0,1
401,IMG_20200326_195840_1,2,1,0,1
402,IMG_20200402_224029,2,2,1,2
403,IMG_20200406_204608,2,2,1,2
404,IMG_20200406_215748,2,1,0,0
405,IMG_20200406_215748_1,2,1,0,0
406,IMG_20200413_171035,2,2,1,2
407,IMG_20200413_173817,2,1,1,2
408,IMG_20200426_161213,2,2,0,1
409,IMG_20200426_161213_1,2,2,0,1
410,IMG_20200426_181326,2,2,1,2
411,IMG_20200426_181326_1,2,2,1,2
412,IMG_20200507_150745,2,2,0,1
413,IMG_20200507_150745_1,2,1,0,1
414,IMG_20200511_144310,2,2,1,2
415,IMG_20200511_153723,2,2,1,2
416,IMG_20200511_205722,2,2,1,2
417,IMG_20200521_183121,2,1,0,1
418,IMG_20200521_183121_1,2,1,0,1
419,IMG_20200525_205634,2,1,1,1
420,IMG_20200526_132359,2,2,1,2
421,IMG_20200526_134442,2,2,0,1
422,IMG_20200601_192002,2,2,1,2
423,IMG_20200602_235943,2,0,0,0
424,IMG_20200603_013147,2,0,1,0
425,IMG_20200607_203252,2,2,1,2
426,IMG_20200607_203252_1,2,2,1,2
427,IMG_20200607_203300,2,1,1,2
428,IMG_20200607_203300_1,2,1,1,2
429,IMG_20200607_205256,2,2,1,2
430,IMG_20200607_205256_1,2,2,1,2
431,IMG_20200608_203942,2,2,1,2
432,IMG_20200609_234713,2,0,0,0
433,IMG_20200609_234713_1,2,0,0,0
434,IMG_20200610_065839,2,2,1,2
435,IMG_20200610_065839_1,2,2,1,2
436,IMG_20200618_170733,2,2,1,2
437,IMG_20200618_170733_1,2,2,1,2
438,IMG_20200706_143034,2,2,1,2
439,IMG_20200709_151926,2,2,1,1
440,IMG_20200709_151926_1,2,1,1,1
441,IMG_20200713_161950,2,2,0,1
442,IMG_20200713_161950_1,2,2,0,1
443,IMG_20200713_163632,2,0,0,0
444,IMG_20200713_215133,2,1,0,0
445,IMG_20200804_203124,2,2,0,1
446,IMG_20200817_155415,2,2,1,2
447,IMG_20200818_174925,2,2,1,2
448,IMG_20200818_175449,2,2,1,2
449,IMG_20200818_191300,2,1,0,1
450,IMG_20200818_192754,2,1,0,1
451,IMG_20200818_193044,2,2,1,2
452,IMG_20200818_223643,2,2,1,2
453,IMG_20200818_223705,2,2,0,1
454,IMG_20200819_202305,2,1,0,1
455,IMG_20200903_154614,2,2,1,2
456,IMG_20200914_174434,2,2,1,1
457,IMG_20200914_174434_1,2,2,1,1
458,IMG_20200922_163315,2,2,1,2
459,IMG_20200922_163315_1,2,2,1,2
460,IMG_20200928_155923,2,2,1,2
461,IMG_20201012_132706,2,1,1,1
462,IMG_20201012_132706_1,2,1,1,1
463,IMG_20201012_132712,2,1,1,1
464,IMG_20201012_132712_1,2,1,1,1
465,IMG_20201015_204928,2,2,1,2
466,IMG_20201015_204928_1,2,2,1,2
467,IMG_20201022_160230,2,2,1,2
468,IMG_20201022_160230_1,2,2,1,2
469,IMG_20201028_155602,2,2,1,2
470,IMG_20201029_041348,2,0,1,0
471,IMG_20201029_041348_1,2,0,1,0
472,IMG_20201029_041353,2,0,1,0
473,IMG_20201029_041353_1,2,0,1,0
474,IMG_20201030_080518,2,0,1,0
475,IMG_20201030_080518_1,2,0,1,0
476,IMG_20201109_203656,2,2,1,2
477,IMG_20201109_204318,2,1,1,1
478,IMG_20201123_125031,2,2,1,1
479,IMG_20201123_162049,2,2,1,2
480,IMG_20201123_162049_1,2,2,1,2
481,IMG_20201123_162613,2,0,0,0
482,IMG_20201129_124136,2,2,1,1
483,IMG_20201130_150740,2,1,1,1
484,IMG_20201130_151022,2,2,1,1
485,IMG_20201130_151022_1,2,2,1,1
486,IMG_20201130_154352,2,1,1,1
487,IMG_20201130_154402,2,1,1,1
488,IMG_20201130_161254,2,1,0,1
489,IMG_20201130_164056,2,2,1,1
490,IMG_20201130_171433,2,2,1,1
491,IMG_20201130_171433~2,2,2,1,1
492,IMG_20201130_172836,2,2,1,1
493,IMG_20201130_215532,2,2,1,2
494,IMG_20201214_210902,2,2,1,1
495,IMG_20201214_210902_1,2,1,1,1
496,IMG_20210104_182105,2,2,1,2
497,IMG_20210104_184225,2,2,1,1
498,IMG_20210104_184259,2,2,1,1
499,IMG_20210104_191859,2,2,1,2
500,IMG_20210105_135206,2,2,1,1
501,IMG_20210105_135206_1,2,2,1,1
502,IMG_20210105_175225,2,2,1,2
503,IMG_20210105_175225_1,2,2,1,2
504,IMG_20210111_185328,2,2,1,2
505,IMG_20210111_185328_1,2,2,1,2
506,IMG_20210111_193607,2,2,1,2
507,IMG_20210111_193607_1,2,2,1,2
508,IMG_20210111_193617,2,2,1,2
509,IMG_20210111_193617_1,2,2,1,2
510,IMG_20210114_200537,2,2,1,2
511,IMG_20210118_141829,2,2,1,2
512,IMG_20210118_160126,2,1,1,1
513,IMG_20210118_160126_1,2,1,1,1
514,IMG_20210118_213156,2,2,1,2
515,IMG_20210119_204202,2,1,0,1
516,IMG_20210125_182525,2,1,0,0
517,IMG_20210125_182525_1,2,1,0,0
518,IMG_20210125_194634,2,1,1,1
519,IMG_20210125_194634_1,2,1,1,1
520,IMG_20210128_131939,2,2,1,1
521,IMG_20210128_131939_1,2,2,1,1
522,IMG_20210131_153726,2,2,1,1
523,IMG_20210131_153726_1,2,2,1,1
524,IMG_20210131_185946,2,2,1,1
525,IMG_20210131_185946_1,2,2,1,1
526,IMG_20210201_162946,2,1,1,1
527,IMG_20210201_183610,2,2,1,2
528,IMG_20210215_205041,2,2,1,2
529,IMG_20210215_205041_1,2,2,1,2
530,IMG_20210222_192050,2,1,1,1
531,IMG_20210222_205946,2,2,1,1
532,IMG_20210222_212251,2,2,1,1
533,IMG_20210223_084413,2,1,1,1
534,IMG_20210225_190827,2,2,1,2
535,IMG_20210225_190827_1,2,2,1,2
536,IMG_20210225_190833,2,2,1,2
537,IMG_20210225_190833_1,2,2,1,2
538,IMG_20210301_220808,2,1,1,1
539,IMG_20210301_220808_1,2,1,1,1
540,IMG_20210303_161015,2,2,1,2
541,IMG_20210303_230559,2,0,1,0
542,IMG_20210303_230559_1,2,0,1,0
543,IMG_20210304_004121,2,0,1,0
544,IMG_20210304_004121_1,2,0,1,0
545,IMG_20210304_004127,2,0,1,0
546,IMG_20210304_004127_1,2,0,1,0
547,IMG_20210304_013803,2,0,1,0
548,IMG_20210304_013803_1,2,0,1,0
549,IMG_20210304_032125,2,1,1,0
550,IMG_20210304_032125_1,2,1,0,0
551,IMG_20210304_130356,2,1,1,1
552,IMG_20210304_130356_1,2,1,1,1
553,IMG_20210304_133851,2,2,1,2
554,IMG_20210304_171550,2,2,1,2
555,IMG_20210304_171550_1,2,2,1,2
556,IMG_20210304_174909,2,2,1,2
557,IMG_20210305_012352,2,2,1,2
558,IMG_20210305_012352_1,2,2,1,2
559,IMG_20210305_064123,2,2,1,2
560,IMG_20210305_064123_1,2,2,1,2
561,IMG_20210311_084545,2,2,1,2
562,IMG_20210311_084545_1,2,2,1,2
563,IMG_20210311_194129,2,1,1,1
564,IMG_20210311_194129_1,2,1,1,1
565,IMG_20210311_194150,2,1,1,1
566,IMG_20210311_194150_1,2,1,1,1
567,IMG_20210312_104236,2,2,1,2
568,IMG_20210312_104236_1,2,2,1,2
569,IMG_20210317_002710,2,1,0,1
570,IMG_20210317_002710_1,2,1,0,1
571,IMG_20210317_002720,2,1,0,1
572,IMG_20210317_002720_1,2,1,0,1
573,IMG_20210317_011715,2,1,0,1
574,IMG_20210317_011715_1,2,1,0,1
575,IMG_20210317_011742,2,1,0,1
576,IMG_20210317_011742_1,2,1,0,1
577,IMG_20210318_200123,2,2,1,2
578,IMG_20210318_200123_1,2,2,1,2
579,IMG_20210318_215016,2,2,1,2
580,IMG_20210318_215016_1,2,2,1,2
581,IMG_20210321_165414_1,2,0,1,0
582,IMG_20210322_211617,2,1,0,1
583,IMG_20210322_211617_1,2,1,0,1
584,IMG_20210322_221405,2,2,1,2
585,IMG_20210322_221405_1,2,2,1,2
586,IMG_20210322_230625,2,2,1,2
587,IMG_20210322_230625_1,2,2,1,2
588,IMG_20210322_230822,2,2,1,2
589,IMG_20210322_230822_1,2,2,1,2
590,IMG_20210325_144823,2,2,1,2
591,IMG_20210325_144823_1,2,2,1,2
592,IMG_20210325_165540,2,1,0,1
593,IMG_20210325_165540_1,2,1,0,1
594,IMG_20210325_183833,2,2,1,2
595,IMG_20210325_183833_1,2,2,1,2
596,IMG_20210325_184406,2,1,1,1
597,IMG_20210325_185032,2,2,1,2
598,IMG_20210325_185032_1,2,2,1,2
599,IMG_20210325_185036,2,2,1,2
600,IMG_20210325_185036_1,2,2,1,2
601,IMG_20210325_191102,2,2,1,2
602,IMG_20210325_191102_1,2,2,1,2
603,IMG_20210329_182602_1,2,2,1,2
604,IMG_20210408_184102,2,2,1,2
605,IMG_20210408_184102_1,2,2,1,2
606,IMG_20210415_214437,2,2,1,2
607,IMG_20210415_214437_1,2,2,1,2
608,IMG_20210418_190527,2,1,1,1
609,IMG_20210418_190527_1,2,1,1,1
610,IMG_20210418_211808,2,2,1,2
611,IMG_20210418_211808_1,2,2,1,2
612,IMG_20210420_174757,2,2,1,2
613,IMG_20210420_174757_1,2,2,1,2
614,IMG_20210422_211621,2,1,0,0
615,IMG_20210422_211621_1,2,1,0,0
616,IMG_20210426_163553,2,2,1,2
617,IMG_20210426_163553_1,2,2,1,2
618,IMG_20210503_202356,2,2,1,2
619,IMG_20210503_202356_1,2,2,1,2
620,IMG_20210505_234525,2,2,1,2
621,IMG_20210505_234525_1,2,2,1,2
622,IMG_20210505_234749,2,2,1,2
623,IMG_20210505_234749_1,2,2,1,2
624,IMG_20210506_185737,2,2,1,2
625,IMG_20210506_185737_1,2,2,1,2
626,IMG_20210506_185931,2,2,1,1
627,IMG_20210506_204207,2,2,1,2
628,IMG_20210506_204207_1,2,2,1,2
629,IMG_20210506_210455,2,1,1,1
630,IMG_20210510_234445,2,1,1,1
631,IMG_20210517_211505,2,1,0,1
632,IMG_20210518_013141,2,0,0,0
633,IMG_20210518_013141_1,2,0,0,0
634,IMG_20210520_175503,2,2,1,2
635,IMG_20210520_192205,2,2,1,2
636,IMG_20210520_202655,2,2,1,2
637,IMG_20210523_210233,2,1,1,1
638,IMG_20210523_220249,2,1,1,1
639,IMG_20210527_202207,2,2,1,2
640,IMG_20210527_202207_1,2,2,1,2
641,IMG_20210527_214303,2,2,1,2
642,IMG_20210527_214303_1,2,2,1,2
643,IMG_20210530_211425,2,1,1,1
644,IMG_20210530_211425_1,2,1,1,1
645,IMG_20210530_221519,2,2,1,2
646,IMG_20210530_221519_1,2,2,1,2
647,IMG_20210530_221525,2,2,1,2
648,IMG_20210530_221525_1,2,2,1,2
649,IMG_20210530_230149,2,2,1,2
